id_,label,filename,x1,y1,x2,y2,pose,truncated,occluded,difficult
366,with_mask,maksssksksss282.xml,320,199,366,260,Unspecified,0,0,0
367,with_mask,maksssksksss282.xml,265,159,280,177,Unspecified,0,0,0
368,with_mask,maksssksksss282.xml,325,143,342,155,Unspecified,0,0,0
369,mask_weared_incorrect,maksssksksss282.xml,329,169,350,193,Unspecified,0,0,0
370,with_mask,maksssksksss282.xml,316,146,325,158,Unspecified,0,0,0
371,with_mask,maksssksksss425.xml,203,122,349,266,Unspecified,0,0,0
372,with_mask,maksssksksss597.xml,295,125,317,149,Unspecified,0,0,0
373,with_mask,maksssksksss597.xml,344,115,366,142,Unspecified,0,0,0
374,with_mask,maksssksksss226.xml,145,56,209,121,Unspecified,0,0,0
375,with_mask,maksssksksss575.xml,170,43,195,69,Unspecified,0,0,0
376,without_mask,maksssksksss575.xml,36,99,54,114,Unspecified,0,0,0
377,without_mask,maksssksksss575.xml,234,153,258,186,Unspecified,0,0,0
378,without_mask,maksssksksss575.xml,383,127,400,150,Unspecified,0,0,0
379,without_mask,maksssksksss575.xml,220,86,230,102,Unspecified,0,0,0
380,with_mask,maksssksksss440.xml,81,25,102,47,Unspecified,0,0,0
381,mask_weared_incorrect,maksssksksss440.xml,101,30,114,50,Unspecified,0,0,0
382,with_mask,maksssksksss440.xml,122,48,134,62,Unspecified,0,0,0
383,with_mask,maksssksksss440.xml,158,46,172,61,Unspecified,0,0,0
384,with_mask,maksssksksss440.xml,184,49,216,77,Unspecified,0,0,0
385,with_mask,maksssksksss440.xml,240,40,253,60,Unspecified,0,0,0
386,with_mask,maksssksksss440.xml,303,29,323,52,Unspecified,0,0,0
387,mask_weared_incorrect,maksssksksss440.xml,353,30,371,51,Unspecified,0,0,0
388,with_mask,maksssksksss34.xml,63,99,75,113,Unspecified,0,0,0
389,with_mask,maksssksksss34.xml,102,79,117,95,Unspecified,0,0,0
390,with_mask,maksssksksss34.xml,142,84,155,99,Unspecified,0,0,0
391,without_mask,maksssksksss34.xml,129,92,142,102,Unspecified,0,0,0
392,with_mask,maksssksksss34.xml,195,79,209,95,Unspecified,0,0,0
393,with_mask,maksssksksss34.xml,213,86,228,103,Unspecified,0,0,0
394,with_mask,maksssksksss34.xml,245,71,260,86,Unspecified,0,0,0
395,without_mask,maksssksksss34.xml,299,91,312,104,Unspecified,0,0,0
396,with_mask,maksssksksss646.xml,91,188,201,334,Unspecified,0,0,0
397,with_mask,maksssksksss325.xml,177,58,208,91,Unspecified,0,0,0
398,with_mask,maksssksksss325.xml,26,113,44,130,Unspecified,0,0,0
399,with_mask,maksssksksss325.xml,57,130,72,143,Unspecified,0,0,0
400,with_mask,maksssksksss325.xml,117,133,129,147,Unspecified,0,0,0
401,with_mask,maksssksksss325.xml,89,138,98,150,Unspecified,0,0,0
402,with_mask,maksssksksss325.xml,102,147,112,158,Unspecified,0,0,0
403,with_mask,maksssksksss325.xml,250,138,261,150,Unspecified,0,0,0
404,without_mask,maksssksksss325.xml,246,172,254,182,Unspecified,0,0,0
405,with_mask,maksssksksss325.xml,302,101,317,121,Unspecified,0,0,0
406,with_mask,maksssksksss325.xml,333,108,347,127,Unspecified,0,0,0
407,with_mask,maksssksksss325.xml,359,66,383,99,Unspecified,0,0,0
408,with_mask,maksssksksss155.xml,43,108,107,174,Unspecified,0,0,0
409,with_mask,maksssksksss155.xml,77,53,163,140,Unspecified,0,0,0
410,with_mask,maksssksksss155.xml,278,92,314,137,Unspecified,0,0,0
411,with_mask,maksssksksss155.xml,381,97,392,111,Unspecified,0,0,0
412,with_mask,maksssksksss611.xml,33,36,52,63,Unspecified,0,0,0
413,with_mask,maksssksksss611.xml,96,63,114,83,Unspecified,0,0,0
414,with_mask,maksssksksss611.xml,156,85,166,104,Unspecified,0,0,0
415,with_mask,maksssksksss611.xml,243,68,258,87,Unspecified,0,0,0
416,mask_weared_incorrect,maksssksksss611.xml,292,76,305,94,Unspecified,0,0,0
417,with_mask,maksssksksss323.xml,322,257,368,346,Unspecified,0,0,0
418,with_mask,maksssksksss409.xml,91,208,172,320,Unspecified,0,0,0
419,with_mask,maksssksksss762.xml,156,167,259,304,Unspecified,0,0,0
420,without_mask,maksssksksss701.xml,98,150,199,265,Unspecified,0,0,0
421,with_mask,maksssksksss581.xml,86,194,195,340,Unspecified,0,0,0
422,with_mask,maksssksksss220.xml,113,58,162,104,Unspecified,0,0,0
423,with_mask,maksssksksss56.xml,191,105,258,183,Unspecified,0,0,0
424,with_mask,maksssksksss801.xml,73,92,92,118,Unspecified,0,0,0
425,with_mask,maksssksksss801.xml,158,112,181,130,Unspecified,0,0,0
426,with_mask,maksssksksss801.xml,192,99,202,111,Unspecified,0,0,0
427,with_mask,maksssksksss801.xml,34,96,41,108,Unspecified,0,0,0
428,with_mask,maksssksksss801.xml,291,92,300,105,Unspecified,0,0,0
429,with_mask,maksssksksss801.xml,311,97,320,108,Unspecified,0,0,0
430,without_mask,maksssksksss801.xml,221,90,236,108,Unspecified,0,0,0
431,without_mask,maksssksksss801.xml,263,100,279,120,Unspecified,0,0,0
432,with_mask,maksssksksss577.xml,106,61,117,72,Unspecified,0,0,0
433,without_mask,maksssksksss577.xml,137,67,152,80,Unspecified,0,0,0
434,with_mask,maksssksksss577.xml,188,55,203,72,Unspecified,0,0,0
435,with_mask,maksssksksss577.xml,237,70,256,88,Unspecified,0,0,0
436,with_mask,maksssksksss577.xml,279,79,297,97,Unspecified,0,0,0
437,with_mask,maksssksksss577.xml,323,69,348,92,Unspecified,0,0,0
438,with_mask,maksssksksss577.xml,384,62,400,92,Unspecified,0,0,0
439,with_mask,maksssksksss577.xml,85,71,94,81,Unspecified,0,0,0
440,with_mask,maksssksksss577.xml,74,64,83,75,Unspecified,0,0,0
441,with_mask,maksssksksss577.xml,59,65,67,75,Unspecified,0,0,0
442,with_mask,maksssksksss577.xml,44,65,54,73,Unspecified,0,0,0
443,with_mask,maksssksksss256.xml,44,47,60,66,Unspecified,0,0,0
444,with_mask,maksssksksss256.xml,89,50,109,70,Unspecified,0,0,0
445,with_mask,maksssksksss256.xml,128,58,144,73,Unspecified,0,0,0
446,with_mask,maksssksksss256.xml,162,21,185,47,Unspecified,0,0,0
447,with_mask,maksssksksss256.xml,189,40,202,53,Unspecified,0,0,0
448,with_mask,maksssksksss256.xml,215,39,235,59,Unspecified,0,0,0
449,with_mask,maksssksksss256.xml,244,90,262,110,Unspecified,0,0,0
450,with_mask,maksssksksss256.xml,265,32,285,52,Unspecified,0,0,0
451,with_mask,maksssksksss256.xml,299,47,318,68,Unspecified,0,0,0
452,with_mask,maksssksksss256.xml,329,55,342,70,Unspecified,0,0,0
453,with_mask,maksssksksss256.xml,344,55,361,71,Unspecified,0,0,0
454,with_mask,maksssksksss256.xml,357,44,367,55,Unspecified,0,0,0
455,with_mask,maksssksksss256.xml,380,32,400,54,Unspecified,0,0,0
456,with_mask,maksssksksss293.xml,5,102,51,163,Unspecified,0,0,0
457,with_mask,maksssksksss293.xml,143,129,199,183,Unspecified,0,0,0
458,with_mask,maksssksksss293.xml,267,66,318,117,Unspecified,0,0,0
459,with_mask,maksssksksss293.xml,70,73,125,126,Unspecified,0,0,0
460,with_mask,maksssksksss131.xml,65,63,110,112,Unspecified,0,0,0
461,with_mask,maksssksksss131.xml,127,31,166,76,Unspecified,0,0,0
462,without_mask,maksssksksss131.xml,257,55,284,86,Unspecified,0,0,0
463,with_mask,maksssksksss131.xml,284,66,321,107,Unspecified,0,0,0
464,without_mask,maksssksksss131.xml,252,125,295,167,Unspecified,0,0,0
465,with_mask,maksssksksss131.xml,345,93,363,116,Unspecified,0,0,0
466,without_mask,maksssksksss131.xml,236,74,256,99,Unspecified,0,0,0
467,without_mask,maksssksksss131.xml,216,63,237,83,Unspecified,0,0,0
468,with_mask,maksssksksss418.xml,340,146,353,159,Unspecified,0,0,0
469,with_mask,maksssksksss418.xml,49,158,58,168,Unspecified,0,0,0
470,with_mask,maksssksksss22.xml,183,101,270,185,Unspecified,0,0,0
471,without_mask,maksssksksss182.xml,117,48,167,98,Unspecified,0,0,0
472,with_mask,maksssksksss182.xml,206,49,271,109,Unspecified,0,0,0
473,with_mask,maksssksksss105.xml,178,143,213,202,Unspecified,0,0,0
474,with_mask,maksssksksss105.xml,280,103,312,145,Unspecified,0,0,0
475,with_mask,maksssksksss105.xml,320,79,352,119,Unspecified,0,0,0
476,with_mask,maksssksksss105.xml,365,53,390,84,Unspecified,0,0,0
477,with_mask,maksssksksss105.xml,243,36,267,67,Unspecified,0,0,0
478,with_mask,maksssksksss105.xml,115,47,146,87,Unspecified,0,0,0
479,with_mask,maksssksksss105.xml,33,88,65,131,Unspecified,0,0,0
480,with_mask,maksssksksss105.xml,29,202,65,265,Unspecified,0,0,0
481,with_mask,maksssksksss105.xml,26,34,52,66,Unspecified,0,0,0
482,with_mask,maksssksksss628.xml,175,89,196,120,Unspecified,0,0,0
483,with_mask,maksssksksss628.xml,70,93,81,104,Unspecified,0,0,0
484,with_mask,maksssksksss365.xml,129,118,171,167,Unspecified,0,0,0
485,with_mask,maksssksksss365.xml,208,123,243,155,Unspecified,0,0,0
486,without_mask,maksssksksss365.xml,266,125,281,151,Unspecified,0,0,0
487,with_mask,maksssksksss736.xml,114,40,142,76,Unspecified,0,0,0
488,with_mask,maksssksksss736.xml,183,57,221,99,Unspecified,0,0,0
489,mask_weared_incorrect,maksssksksss717.xml,1,95,76,172,Unspecified,0,0,0
490,without_mask,maksssksksss717.xml,76,128,142,185,Unspecified,0,0,0
491,with_mask,maksssksksss717.xml,231,85,278,159,Unspecified,0,0,0
492,with_mask,maksssksksss717.xml,297,91,376,169,Unspecified,0,0,0
493,with_mask,maksssksksss574.xml,92,17,140,74,Unspecified,0,0,0
494,with_mask,maksssksksss574.xml,192,61,230,102,Unspecified,0,0,0
495,with_mask,maksssksksss574.xml,250,107,273,132,Unspecified,0,0,0
496,with_mask,maksssksksss574.xml,281,127,302,145,Unspecified,0,0,0
497,with_mask,maksssksksss574.xml,313,107,333,129,Unspecified,0,0,0
498,with_mask,maksssksksss574.xml,341,139,355,158,Unspecified,0,0,0
499,with_mask,maksssksksss670.xml,159,55,194,94,Unspecified,0,0,0
500,with_mask,maksssksksss670.xml,219,89,245,120,Unspecified,0,0,0
501,with_mask,maksssksksss670.xml,137,114,172,142,Unspecified,0,0,0
502,with_mask,maksssksksss670.xml,311,86,327,105,Unspecified,0,0,0
503,with_mask,maksssksksss665.xml,1,162,76,251,Unspecified,0,0,0
504,with_mask,maksssksksss665.xml,49,88,86,140,Unspecified,0,0,0
505,with_mask,maksssksksss665.xml,63,47,107,101,Unspecified,0,0,0
506,with_mask,maksssksksss665.xml,118,94,172,156,Unspecified,0,0,0
507,with_mask,maksssksksss665.xml,187,121,267,201,Unspecified,0,0,0
508,with_mask,maksssksksss665.xml,252,21,293,69,Unspecified,0,0,0
509,with_mask,maksssksksss665.xml,339,16,369,74,Unspecified,0,0,0
510,with_mask,maksssksksss665.xml,325,138,389,201,Unspecified,0,0,0
511,with_mask,maksssksksss563.xml,70,53,204,205,Unspecified,0,0,0
512,with_mask,maksssksksss83.xml,37,60,112,137,Unspecified,0,0,0
513,with_mask,maksssksksss83.xml,145,116,229,209,Unspecified,0,0,0
514,without_mask,maksssksksss83.xml,268,16,380,135,Unspecified,0,0,0
515,with_mask,maksssksksss366.xml,48,44,184,205,Unspecified,0,0,0
516,with_mask,maksssksksss366.xml,379,61,480,205,Unspecified,0,0,0
517,with_mask,maksssksksss411.xml,21,98,43,120,Unspecified,0,0,0
518,without_mask,maksssksksss411.xml,84,81,111,114,Unspecified,0,0,0
519,with_mask,maksssksksss411.xml,142,101,174,141,Unspecified,0,0,0
520,with_mask,maksssksksss411.xml,191,91,217,117,Unspecified,0,0,0
521,with_mask,maksssksksss411.xml,226,63,260,100,Unspecified,0,0,0
522,with_mask,maksssksksss411.xml,299,85,313,104,Unspecified,0,0,0
523,with_mask,maksssksksss411.xml,321,60,353,95,Unspecified,0,0,0
524,with_mask,maksssksksss411.xml,370,94,396,122,Unspecified,0,0,0
525,with_mask,maksssksksss303.xml,92,66,110,81,Unspecified,0,0,0
526,with_mask,maksssksksss303.xml,239,40,256,58,Unspecified,0,0,0
527,with_mask,maksssksksss534.xml,21,152,34,168,Unspecified,0,0,0
528,with_mask,maksssksksss534.xml,59,140,66,150,Unspecified,0,0,0
529,with_mask,maksssksksss534.xml,71,161,85,174,Unspecified,0,0,0
530,with_mask,maksssksksss534.xml,112,124,132,148,Unspecified,0,0,0
531,with_mask,maksssksksss534.xml,165,149,180,171,Unspecified,0,0,0
532,with_mask,maksssksksss534.xml,228,142,241,157,Unspecified,0,0,0
533,with_mask,maksssksksss534.xml,244,140,251,148,Unspecified,0,0,0
534,without_mask,maksssksksss534.xml,260,141,266,148,Unspecified,0,0,0
535,with_mask,maksssksksss534.xml,289,153,303,166,Unspecified,0,0,0
536,mask_weared_incorrect,maksssksksss534.xml,346,132,364,153,Unspecified,0,0,0
537,with_mask,maksssksksss534.xml,307,139,313,145,Unspecified,0,0,0
538,with_mask,maksssksksss301.xml,146,43,174,72,Unspecified,0,0,0
539,with_mask,maksssksksss301.xml,205,77,228,102,Unspecified,0,0,0
540,with_mask,maksssksksss301.xml,90,176,143,225,Unspecified,0,0,0
541,with_mask,maksssksksss301.xml,191,196,240,225,Unspecified,0,0,0
542,with_mask,maksssksksss301.xml,325,34,348,58,Unspecified,0,0,0
543,with_mask,maksssksksss301.xml,246,24,272,47,Unspecified,0,0,0
544,with_mask,maksssksksss301.xml,279,22,303,51,Unspecified,0,0,0
545,with_mask,maksssksksss301.xml,193,43,219,72,Unspecified,0,0,0
546,with_mask,maksssksksss301.xml,207,3,217,20,Unspecified,0,0,0
547,with_mask,maksssksksss301.xml,155,11,173,30,Unspecified,0,0,0
548,with_mask,maksssksksss301.xml,103,1,115,15,Unspecified,0,0,0
549,with_mask,maksssksksss301.xml,55,12,73,29,Unspecified,0,0,0
550,with_mask,maksssksksss301.xml,11,21,31,36,Unspecified,0,0,0
551,with_mask,maksssksksss301.xml,77,6,89,20,Unspecified,0,0,0
552,with_mask,maksssksksss301.xml,308,1,324,19,Unspecified,0,0,0
553,without_mask,maksssksksss301.xml,85,19,100,37,Unspecified,0,0,0
554,with_mask,maksssksksss803.xml,161,170,227,248,Unspecified,0,0,0
555,with_mask,maksssksksss697.xml,39,83,149,216,Unspecified,0,0,0
556,with_mask,maksssksksss697.xml,239,95,368,235,Unspecified,0,0,0
557,without_mask,maksssksksss809.xml,21,78,65,119,Unspecified,0,0,0
558,with_mask,maksssksksss809.xml,134,77,188,128,Unspecified,0,0,0
559,with_mask,maksssksksss809.xml,290,43,335,93,Unspecified,0,0,0
560,with_mask,maksssksksss250.xml,180,64,222,107,Unspecified,0,0,0
561,without_mask,maksssksksss250.xml,85,65,118,103,Unspecified,0,0,0
562,without_mask,maksssksksss250.xml,135,36,154,64,Unspecified,0,0,0
563,mask_weared_incorrect,maksssksksss250.xml,26,42,59,85,Unspecified,0,0,0
564,mask_weared_incorrect,maksssksksss250.xml,341,32,385,85,Unspecified,0,0,0
565,with_mask,maksssksksss792.xml,153,53,196,107,Unspecified,0,0,0
566,without_mask,maksssksksss792.xml,196,36,239,81,Unspecified,0,0,0
567,without_mask,maksssksksss792.xml,16,148,42,199,Unspecified,0,0,0
568,without_mask,maksssksksss792.xml,26,43,60,89,Unspecified,0,0,0
569,without_mask,maksssksksss792.xml,324,73,353,112,Unspecified,0,0,0
570,without_mask,maksssksksss792.xml,354,66,400,108,Unspecified,0,0,0
571,without_mask,maksssksksss544.xml,145,200,240,324,Unspecified,0,0,0
572,with_mask,maksssksksss517.xml,62,135,92,158,Unspecified,0,0,0
573,with_mask,maksssksksss517.xml,236,97,257,123,Unspecified,0,0,0
574,with_mask,maksssksksss517.xml,339,89,352,102,Unspecified,0,0,0
575,with_mask,maksssksksss517.xml,187,79,201,100,Unspecified,0,0,0
576,with_mask,maksssksksss548.xml,185,79,215,110,Unspecified,0,0,0
577,without_mask,maksssksksss548.xml,256,66,273,85,Unspecified,0,0,0
578,with_mask,maksssksksss193.xml,13,175,97,254,Unspecified,0,0,0
579,with_mask,maksssksksss193.xml,133,56,258,172,Unspecified,0,0,0
580,with_mask,maksssksksss631.xml,4,50,20,66,Unspecified,0,0,0
581,with_mask,maksssksksss631.xml,49,53,63,68,Unspecified,0,0,0
582,with_mask,maksssksksss631.xml,85,55,100,70,Unspecified,0,0,0
583,with_mask,maksssksksss631.xml,105,35,118,51,Unspecified,0,0,0
584,with_mask,maksssksksss631.xml,127,43,141,60,Unspecified,0,0,0
585,with_mask,maksssksksss631.xml,169,49,184,66,Unspecified,0,0,0
586,with_mask,maksssksksss631.xml,220,47,234,63,Unspecified,0,0,0
587,with_mask,maksssksksss631.xml,255,58,268,72,Unspecified,0,0,0
588,with_mask,maksssksksss631.xml,291,56,305,71,Unspecified,0,0,0
589,with_mask,maksssksksss631.xml,327,67,344,81,Unspecified,0,0,0
590,with_mask,maksssksksss631.xml,373,58,391,75,Unspecified,0,0,0
591,with_mask,maksssksksss419.xml,128,46,151,77,Unspecified,0,0,0
592,without_mask,maksssksksss419.xml,7,156,19,177,Unspecified,0,0,0
593,without_mask,maksssksksss419.xml,20,163,38,183,Unspecified,0,0,0
594,without_mask,maksssksksss419.xml,37,151,50,169,Unspecified,0,0,0
595,without_mask,maksssksksss419.xml,50,158,59,175,Unspecified,0,0,0
596,without_mask,maksssksksss419.xml,59,157,69,173,Unspecified,0,0,0
597,without_mask,maksssksksss419.xml,190,112,196,123,Unspecified,0,0,0
598,without_mask,maksssksksss419.xml,73,155,82,170,Unspecified,0,0,0
599,without_mask,maksssksksss72.xml,112,176,207,291,Unspecified,0,0,0
600,with_mask,maksssksksss470.xml,52,28,100,75,Unspecified,0,0,0
601,with_mask,maksssksksss470.xml,95,63,123,91,Unspecified,0,0,0
602,with_mask,maksssksksss470.xml,151,58,188,101,Unspecified,0,0,0
603,with_mask,maksssksksss470.xml,276,40,304,88,Unspecified,0,0,0
604,with_mask,maksssksksss470.xml,344,56,377,90,Unspecified,0,0,0
605,without_mask,maksssksksss172.xml,96,233,186,341,Unspecified,0,0,0
606,with_mask,maksssksksss807.xml,19,47,35,61,Unspecified,0,0,0
607,with_mask,maksssksksss807.xml,58,42,73,57,Unspecified,0,0,0
608,with_mask,maksssksksss807.xml,85,63,93,71,Unspecified,0,0,0
609,with_mask,maksssksksss807.xml,108,56,125,69,Unspecified,0,0,0
610,with_mask,maksssksksss807.xml,165,28,184,49,Unspecified,0,0,0
611,with_mask,maksssksksss807.xml,212,34,230,58,Unspecified,0,0,0
612,mask_weared_incorrect,maksssksksss807.xml,248,59,259,70,Unspecified,0,0,0
613,with_mask,maksssksksss807.xml,274,37,296,62,Unspecified,0,0,0
614,with_mask,maksssksksss807.xml,370,22,394,44,Unspecified,0,0,0
615,without_mask,maksssksksss110.xml,6,111,43,148,Unspecified,0,0,0
616,without_mask,maksssksksss110.xml,22,20,49,46,Unspecified,0,0,0
617,with_mask,maksssksksss110.xml,48,12,70,37,Unspecified,0,0,0
618,with_mask,maksssksksss110.xml,113,1,136,24,Unspecified,0,0,0
619,without_mask,maksssksksss110.xml,78,17,106,46,Unspecified,0,0,0
620,without_mask,maksssksksss110.xml,97,66,115,86,Unspecified,0,0,0
621,without_mask,maksssksksss110.xml,70,111,104,145,Unspecified,0,0,0
622,without_mask,maksssksksss110.xml,42,157,85,186,Unspecified,0,0,0
623,with_mask,maksssksksss110.xml,59,205,111,264,Unspecified,0,0,0
624,without_mask,maksssksksss110.xml,116,155,172,198,Unspecified,0,0,0
625,without_mask,maksssksksss110.xml,112,85,149,118,Unspecified,0,0,0
626,without_mask,maksssksksss110.xml,124,27,153,47,Unspecified,0,0,0
627,without_mask,maksssksksss110.xml,163,29,189,53,Unspecified,0,0,0
628,with_mask,maksssksksss110.xml,186,18,215,44,Unspecified,0,0,0
629,with_mask,maksssksksss110.xml,178,77,214,111,Unspecified,0,0,0
630,without_mask,maksssksksss110.xml,216,57,241,84,Unspecified,0,0,0
631,without_mask,maksssksksss110.xml,237,15,268,46,Unspecified,0,0,0
632,without_mask,maksssksksss110.xml,281,19,308,40,Unspecified,0,0,0
633,without_mask,maksssksksss110.xml,286,60,311,84,Unspecified,0,0,0
634,with_mask,maksssksksss110.xml,253,94,293,135,Unspecified,0,0,0
635,without_mask,maksssksksss110.xml,236,161,273,195,Unspecified,0,0,0
636,with_mask,maksssksksss110.xml,282,194,322,232,Unspecified,0,0,0
637,with_mask,maksssksksss110.xml,314,115,350,152,Unspecified,0,0,0
638,without_mask,maksssksksss110.xml,335,27,359,52,Unspecified,0,0,0
639,without_mask,maksssksksss110.xml,381,14,401,34,Unspecified,0,0,0
640,with_mask,maksssksksss110.xml,356,72,385,98,Unspecified,0,0,0
641,with_mask,maksssksksss413.xml,71,53,104,88,Unspecified,0,0,0
642,with_mask,maksssksksss413.xml,174,32,204,70,Unspecified,0,0,0
643,with_mask,maksssksksss413.xml,291,80,340,134,Unspecified,0,0,0
644,with_mask,maksssksksss93.xml,82,72,104,92,Unspecified,0,0,0
645,with_mask,maksssksksss93.xml,150,78,165,94,Unspecified,0,0,0
646,with_mask,maksssksksss93.xml,171,78,195,103,Unspecified,0,0,0
647,with_mask,maksssksksss93.xml,181,101,207,129,Unspecified,0,0,0
648,with_mask,maksssksksss93.xml,219,82,234,97,Unspecified,0,0,0
649,with_mask,maksssksksss93.xml,248,76,267,95,Unspecified,0,0,0
650,with_mask,maksssksksss93.xml,271,77,297,103,Unspecified,0,0,0
651,with_mask,maksssksksss93.xml,292,62,309,82,Unspecified,0,0,0
652,with_mask,maksssksksss93.xml,388,72,401,92,Unspecified,0,0,0
653,with_mask,maksssksksss229.xml,29,90,60,133,Unspecified,0,0,0
654,with_mask,maksssksksss229.xml,92,57,128,88,Unspecified,0,0,0
655,with_mask,maksssksksss229.xml,26,42,45,61,Unspecified,0,0,0
656,with_mask,maksssksksss229.xml,123,12,140,31,Unspecified,0,0,0
657,with_mask,maksssksksss229.xml,175,64,196,86,Unspecified,0,0,0
658,with_mask,maksssksksss229.xml,203,50,218,70,Unspecified,0,0,0
659,with_mask,maksssksksss229.xml,243,52,257,74,Unspecified,0,0,0
660,with_mask,maksssksksss229.xml,218,91,242,117,Unspecified,0,0,0
661,with_mask,maksssksksss229.xml,231,138,255,167,Unspecified,0,0,0
662,with_mask,maksssksksss229.xml,293,87,320,110,Unspecified,0,0,0
663,with_mask,maksssksksss229.xml,235,5,246,21,Unspecified,0,0,0
664,with_mask,maksssksksss229.xml,323,25,338,35,Unspecified,0,0,0
665,with_mask,maksssksksss229.xml,370,32,398,63,Unspecified,0,0,0
666,with_mask,maksssksksss229.xml,184,18,192,32,Unspecified,0,0,0
667,with_mask,maksssksksss430.xml,112,87,176,144,Unspecified,0,0,0
668,with_mask,maksssksksss430.xml,220,73,294,133,Unspecified,0,0,0
669,with_mask,maksssksksss13.xml,28,54,44,71,Unspecified,0,0,0
670,with_mask,maksssksksss13.xml,98,62,114,80,Unspecified,0,0,0
671,mask_weared_incorrect,maksssksksss13.xml,162,51,194,89,Unspecified,0,0,0
672,with_mask,maksssksksss13.xml,293,60,313,81,Unspecified,0,0,0
673,with_mask,maksssksksss13.xml,352,53,373,71,Unspecified,0,0,0
